"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","Party"
4143,1965,"Male","$75,000 - $100,000","Single (no kids)","Master's Degree","Yes","Yes","No","Yes","No","Yes","Private","Yes","Yes","No","No","No","Yes","Yes","Art","Study first","No","","Yes","Yes","","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","","Yes","No","No","A.M.","Yes","End","","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","","No","","Yes","Yes","Grrr people","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Rent","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes","Democrat"
4144,1983,"Female","$100,001 - $150,000","Married (no kids)","Bachelor's Degree","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Study first","No","No","No","No","Receiving","Yes","No","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","No","Yes","Yes","P.M.","Yes","Start","No","No","Circumstances","Yes","No","No","No","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Cautious","Yes","Yes!","No","Socialize","No","In-person","Yes","Yes","Yes","No","Grrr people","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","","Optimist","Mom","No","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Democrat"
4146,1997,"Male","under $25,000","Single (no kids)","Current K-12","No","No","No","No","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Art","Try first","No","Yes","Yes","No","Receiving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","No","No","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","Yes","No","No","TMI","Yes","No","Talk","People","No","No","Yes","No","Yes","Demanding","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Check!","No","No","No","No","Yes","Yes","Yes","No","No","No","Republican"
4147,1982,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","","","","","No","No","Public","","","","No","Yes","No","Yes","","","Yes","No","","No","Giving","","","","","","","","","","","","","","","","End","Yes","","","","No","No","Yes","Yes","Mysterious","No","","Tunes","People","No","","","","","","","","","","","","","","","","","No","No","Yes","Grrr people","No","No","Yes","No","","No","","","","No","Yes","No","Rent","","","No","","","","Nope","No","","","","Yes","Yes","Yes","Yes","No","","Democrat"
4148,1989,"Female","under $25,000","Domestic Partners (no kids)","Associate's Degree","","","","","","","","","","","Yes","Yes","Yes","Yes","Art","Study first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","Yes","No","Cool headed","Standard hours","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
4149,1965,"Male","$25,001 - $50,000","Single (no kids)","High School Diploma","No","Yes","No","No","No","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","Own","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Republican"
4150,1986,"Male","$50,000 - $74,999","Domestic Partners (w/kids)","High School Diploma","","","","","Yes","No","Public","","No","No","No","No","No","","Science","","No","","","No","","","","","","","Cool headed","Odd hours","","Right","","","","","","","","","","","","","No","","No","","No","","","","No","Yes","Yes","","","","","","No","Cautious","No","","No","","","In-person","Yes","","","Yes","Grrr people","","","","","","","No","","Yes","","No","","","Pessimist","","","Yes","","No","","","","","","","","","","","","Democrat"
4151,1967,"Male","$75,000 - $100,000","Married (w/kids)","Associate's Degree","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Art","Study first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Right","No","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","Yes","No","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","Yes","PC","No","Risk-friendly","No","Umm...","No","Space","No","In-person","Yes","Yes","No","Yes","Grrr people","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","No","No","Own","Pessimist","Dad","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Democrat"
4152,1999,"Female","$50,000 - $74,999","Single (no kids)","Current K-12","Yes","Yes","No","No","Yes","Yes","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","Yes","No","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","Mac","No","Risk-friendly","Yes","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Democrat"
4153,1942,"Male","$75,000 - $100,000","Married (w/kids)","Doctoral Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No","Yes","Yes","Mysterious","Yes","Yes","Talk","People","No","","","","","","","","No","Risk-friendly","Yes","","","Space","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
4154,1995,"Male","under $25,000","Single (no kids)","Current K-12","No","No","No","No","Yes","No","Public","No","Yes","","No","No","No","Yes","Science","Study first","","Yes","Yes","No","","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","Yes","Right","No","No","No","No","P.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","No","No","Mysterious","No","No","Tunes","People","Yes","No","Yes","Yes","No","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","","Yes","Yes","Yay people!","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","","Pessimist","Mom","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Republican"
4155,1986,"Female","under $25,000","Single (no kids)","Current Undergraduate","","","","","No","No","Private","Yes","Yes","No","No","Yes","","Yes","Art","Try first","No","No","No","No","Receiving","Yes","No","","Yes","No","Cool headed","","","Happy","No","","","","","Yes","End","Yes","No","","Yes","No","No","No","Yes","TMI","Yes","","Tunes","Technology","No","Yes","Yes","No","","","","PC","No","Risk-friendly","No","Yes!","Yes","Space","No","Online","No","No","Yes","Yes","Yay people!","","","","Yes","No","No","No","Yes","No","No","No","No","Own","","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Democrat"
4156,1995,"Male","$25,001 - $50,000","Single (no kids)","Current K-12","No","No","Yes","No","No","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","No","No","No","Receiving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","Yes","No","TMI","No","No","Tunes","People","No","Yes","Yes","No","No","Supportive","Yes","PC","No","Cautious","No","Umm...","Yes","Space","No","Online","No","Yes","Yes","No","Yay people!","Yes","No","Yes","No","No","Yes","No","No","Yes","No","Yes","No","Own","Pessimist","","No","No","","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","","Yes","Democrat"
4157,2001,"Male","under $25,000","Single (no kids)","Current K-12","No","Yes","No","No","No","No","Public","No","No","No","Yes","Yes","","Yes","Art","Try first","Yes","Yes","No","Yes","Receiving","No","Yes","","No","No","Hot headed","Standard hours","Yes","Happy","No","No","No","","P.M.","Yes","Start","Yes","No","","Yes","Yes","No","No","No","TMI","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","No","No","Yes","Grrr people","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Own","Optimist","Mom","No","Yes","No","","Nope","Yes","","Yes","Yes","","Yes","Yes","No","Yes","Yes","Democrat"
4158,2000,"Male","under $25,000","Single (no kids)","Current K-12","","","","","","","","","","","No","","","Yes","Art","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","Yes","Yes","No","Yes","Supportive","","","","Cautious","","","","","","","","","","Yes","Yay people!","","","","No","","","","","","","Yes","Yes","Own","","Mom","","No","Yes","","","","","No","Yes","Yes","Yes","","","","Yes","Republican"
4159,1999,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","","","No","","No","Yes","Public","No","No","","No","Yes","Yes","Yes","Art","Study first","Yes","Yes","No","No","Receiving","No","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","No","No","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","No","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","Yes","Yes!","No","Space","Yes","In-person","No","No","No","Yes","Yay people!","No","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Democrat"
4160,1995,"Male","$50,000 - $74,999","Single (no kids)","Current Undergraduate","","Yes","","","","","","","No","","","","","","","Try first","No","","No","No","","No","No","","","","","","","Happy","Yes","No","No","","","Yes","","Yes","No","","","No","","No","","Mysterious","No","No","","","","","Yes","","No","","No","PC","","","","","","","No","","","","","","","No","No","","No","","Yes","No","Yes","No","","","No","","Optimist","","No","Yes","","Yes","","","","","","Yes","No","Yes","No","No","","Republican"
4161,1995,"Male","under $25,000","Single (no kids)","Doctoral Degree","No","No","No","No","No","Yes","Public","No","No","No","No","No","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","Yes","Me","Yes","No","Yes","No","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Rent","Optimist","Dad","No","No","No","Yes","Nope","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Republican"
4162,1989,"Female","under $25,000","Domestic Partners (no kids)","Current Undergraduate","","","","","","","","","","","No","Yes","No","Yes","Art","Study first","Yes","No","No","No","Giving","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
4163,1998,"Female","under $25,000","Single (no kids)","Current K-12","No","No","No","No","","","","","No","No","","No","No","Yes","Art","Study first","","No","No","No","","","Yes","","No","No","","Standard hours","Yes","","","Yes","No","No","","Yes","","No","No","Circumstances","","","Yes","","Yes","","No","","Tunes","People","No","Yes","No","Yes","No","Supportive","No","","","Cautious","","","No","","","In-person","No","No","Yes","Yes","Grrr people","","","Yes","Yes","","Yes","No","Yes","No","No","Yes","No","","","","No","Yes","Yes","","Check!","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Democrat"
4165,1988,"Male","under $25,000","Single (no kids)","High School Diploma","No","No","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","Yes","End","No","No","Me","No","No","No","Yes","Yes","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","Yes","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","No","No","No","Yes","No","No","Yes","No","Rent","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Democrat"
4166,1961,"Male","$50,000 - $74,999","Domestic Partners (no kids)","Master's Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","Hot headed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
4167,1972,"Male","$50,000 - $74,999","Single (w/kids)","Associate's Degree","","","No","Yes","","No","Public","No","","","","","","Yes","Science","Study first","No","","","No","Receiving","","","","","","","Standard hours","","","","","","","A.M.","","","","","","","","","","","","","","","","","Yes","","","","","","","No","","","","No","","","","Yes","Yes","Yes","","Yay people!","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","No","No","Republican"
4168,1996,"Female","under $25,000","Single (no kids)","Current K-12","No","Yes","Yes","No","Yes","","Public","Yes","Yes","No","No","Yes","No","","Art","Study first","Yes","No","","No","Giving","Yes","No","Idealist","","Yes","Cool headed","Standard hours","Yes","","","Yes","No","Yes","A.M.","Yes","End","Yes","No","Me","Yes","No","Yes","","Yes","TMI","","","Tunes","","","Yes","","No","Yes","Supportive","No","Mac","","","","","","","","","","No","No","Yes","Grrr people","Yes","No","","Yes","","","","","Yes","No","Yes","","","","","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","","","Yes","Yes","Yes","Yes","Democrat"
4169,1996,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","","No","No","No","","No","Public","Yes","","No","No","No","No","Yes","Art","Study first","No","","","No","Giving","Yes","Yes","Pragmatist","","No","Cool headed","Standard hours","","Happy","Yes","Yes","No","","","","","Yes","","Circumstances","No","No","","No","","","","","","People","","","","","Yes","Supportive","","Mac","No","","No","Umm...","Yes","Space","No","In-person","","","","Yes","Yay people!","","","No","Yes","","","No","","No","","Yes","","","Optimist","Mom","","No","Yes","Yes","","","No","","Yes","Yes","Yes","Yes","Yes","Yes","No","Republican"
4170,1984,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","No","End","Yes","No","Me","Yes","No","No","No","No","Mysterious","No","No","Talk","People","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","Rent","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","Democrat"
4171,1980,"Male","over $150,000","Single (no kids)","Doctoral Degree","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","Cool headed","Standard hours","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Democrat"
