ID,Team.Name,Public.Score,Public.Rank,Private.Score,Private.Rank,Delta.Score,Delta.Rank
2518,Sarit Kiran,0.60776,2526,0.60057,2518,-0.00719,-8
2519,subro,0.62644,1860,0.60057,2519,-0.02587,659
2520,carhbtt,0.64655,426,0.60057,2520,-0.04598,2094
2521,Sharad Dargan,0.59914,2670,0.60057,2521,0.00143,-149
2522,kenesu,0.62356,2017,0.60057,2522,-0.02299,505
2523,konnekt,0.63793,913,0.60057,2523,-0.03736,1610
2524,Nathan Booth,0.62644,1876,0.60057,2524,-0.02587,648
2525,Rajat,0.60201,2584,0.60057,2525,-0.00144,-59
2526,ChristopherW,0.62069,2137,0.60057,2526,-0.02012,389
2527,apatt,0.58621,2792,0.60057,2527,0.01436,-265
2528,CapnDat,0.60489,2565,0.60057,2528,-0.00432,-37
2529,Hugo 2,0.61494,2462,0.60057,2529,-0.01437,67
2530,Lali67,0.60489,2552,0.59914,2530,-0.00575,-22
2531,palaniappan0212,0.59914,2611,0.59914,2531,0.00000,-80
2532,tdesai,0.59914,2602,0.59914,2532,0.00000,-70
2533,paras231096,0.64799,362,0.59914,2533,-0.04885,2171
2534,Vidhya Krishnaraju,0.59914,2660,0.59914,2534,0.00000,-126
2535,marina.k,0.58908,2782,0.59914,2535,0.01006,-247
2536,diego,0.59339,2772,0.59914,2536,0.00575,-236
2537,Nick,0.61782,2411,0.59914,2537,-0.01868,126
2538,Eric,0.62356,2028,0.59914,2538,-0.02442,510
2539,YaasshRao,0.59914,2693,0.59914,2539,0.00000,-154
2540,Doni Nathaniel,0.60632,2540,0.59914,2540,-0.00718,0
2541,Purva,0.62356,2021,0.59914,2541,-0.02442,520
2542,pptpatil,0.61782,2408,0.59914,2542,-0.01868,134
2543,SnehaN,0.62069,2118,0.59914,2543,-0.02155,425
2544,MichaelPeters,0.60776,2532,0.59914,2544,-0.00862,12
2545,PalvikaBansal,0.59914,2728,0.59914,2545,0.00000,-183
2546,Andy,0.60920,2517,0.59914,2546,-0.01006,29
2547,AjayPrakash,0.60632,2549,0.59914,2547,-0.00718,-2
2548,gustavkn,0.56753,2809,0.59914,2548,0.03161,-261
2549,TorNelson,0.58621,2793,0.59914,2549,0.01293,-244
2550,SriRam,0.62500,1916,0.59770,2550,-0.02730,634
2551,jprknsn,0.62213,2072,0.59770,2551,-0.02443,479
2552,Timur Aliyev,0.61063,2502,0.59770,2552,-0.01293,50
2553,Sunil Thomas,0.62213,2051,0.59770,2553,-0.02443,502
2554,mcollins,0.61207,2490,0.59770,2554,-0.01437,64
2555,Chandrashekar S,0.59914,2684,0.59770,2555,-0.00144,-129
2556,YogiBear,0.64224,648,0.59770,2556,-0.04454,1908
2557,kraju,0.60489,2560,0.59770,2557,-0.00719,-3
2558,JavierSoltero,0.60345,2575,0.59770,2558,-0.00575,-17
2559,PaulBardsley,0.62787,1812,0.59770,2559,-0.03017,747
2560,RalphvanderWekke,0.62644,1901,0.59770,2560,-0.02874,659
2561,SuzannevanElsacker,0.62644,1903,0.59770,2561,-0.02874,658
2562,PengyangYu,0.61925,2359,0.59770,2562,-0.02155,203
2563,jyshgupta,0.62500,1982,0.59770,2563,-0.02730,581
2564,David Scarlett,0.58621,2794,0.59770,2564,0.01149,-230
2565,zxzl,0.59914,2626,0.59626,2565,-0.00288,-61
2566,Javier FINEZ DE DIOS,0.60776,2524,0.59626,2566,-0.01150,42
2567,E. Gonzalez,0.61494,2444,0.59626,2567,-0.01868,123
2568,John Martel,0.64655,420,0.59626,2568,-0.05029,2148
2569,chandra,0.61063,2503,0.59626,2569,-0.01437,66
2570,Akash J,0.56466,2811,0.59626,2570,0.03160,-241
2571,"Arunodaya Bhaskar, M",0.63937,823,0.59626,2571,-0.04311,1748
2572,matiascaggiani,0.59483,2769,0.59626,2572,0.00143,-197
2573,hijazi1993,0.59914,2720,0.59626,2573,-0.00288,-147
2574,Rohan,0.63793,940,0.59626,2574,-0.04167,1634
2575,Hari 2,0.62500,1970,0.59626,2575,-0.02874,605
2576,Ashish Khandelwal,0.61782,2420,0.59626,2576,-0.02156,156
2577,PialiAditya,0.61494,2460,0.59626,2577,-0.01868,117
2578,EduardoBrito,0.59052,2781,0.59626,2578,0.00574,-203
2579,moskichan,0.59914,2621,0.59483,2579,-0.00431,-42
2580,sonaj73,0.60489,2553,0.59483,2580,-0.01006,27
2581,SivaKumaran,0.60345,2566,0.59483,2581,-0.00862,15
2582,Wilfredo Morales,0.61494,2441,0.59483,2582,-0.02011,141
2583,DewangSultania,0.56178,2813,0.59483,2583,0.03305,-230
2584,RK1024,0.59914,2667,0.59483,2584,-0.00431,-83
2585,KenLai,0.60489,2557,0.59483,2585,-0.01006,28
2586,Marko Jamedzija,0.60920,2515,0.59483,2586,-0.01437,71
2587,Data Viz,0.62213,2055,0.59483,2587,-0.02730,532
2588,Justin Corbett,0.56897,2807,0.59483,2588,0.02586,-219
2589,VageshwariD,0.62213,2065,0.59483,2589,-0.02730,524
2590,Chris Mahr,0.59914,2686,0.59483,2590,-0.00431,-96
2591,Jero,0.59339,2774,0.59483,2591,0.00144,-183
2592,chengq,0.59914,2704,0.59483,2592,-0.00431,-112
2593,Maxime,0.61207,2495,0.59483,2593,-0.01724,98
2594,RaghavSeth,0.59914,2734,0.59483,2594,-0.00431,-140
2595,AlvaroAzeredo,0.59914,2750,0.59483,2595,-0.00431,-155
2596,Patrick Patterson,0.59483,2764,0.59339,2596,-0.00144,-168
2597,RobSchnarrs,0.60632,2538,0.59339,2597,-0.01293,59
2598,Peter Sands,0.65517,147,0.59339,2598,-0.06178,2451
2599,Arthur Python,0.65374,167,0.59339,2599,-0.06035,2432
2600,goku,0.59339,2771,0.59339,2600,0.00000,-171
2601,szepe_52,0.61638,2434,0.59339,2601,-0.02299,167
2602,Toni M,0.60489,2559,0.59339,2602,-0.01150,43
2603,AlexNawar,0.59339,2773,0.59339,2603,0.00000,-170
2604,Suran,0.60345,2574,0.59339,2604,-0.01006,30
2605,Andrew M,0.60632,2547,0.59339,2605,-0.01293,58
2606,Håkon Snøtun,0.59052,2780,0.59339,2606,0.00287,-174
2607,Ehugs,0.61494,2454,0.59339,2607,-0.02155,153
2608,Monsoon,0.58908,2784,0.59339,2608,0.00431,-176
2609,EllaRobey,0.62644,1898,0.59339,2609,-0.03305,711
2610,BrianSermons,0.60632,2550,0.59339,2610,-0.01293,60
2611,sabya,0.60489,2564,0.59339,2611,-0.01150,47
2612,Josef Knecht,0.58477,2797,0.59339,2612,0.00862,-185
2613,Gordon Konheiser,0.61782,2422,0.59339,2613,-0.02443,191
2614,CaroMartinez,0.59195,2777,0.59339,2614,0.00144,-163
2615,Atirar,0.58621,2796,0.59339,2615,0.00718,-181
2616,Keith,0.60920,2514,0.59195,2616,-0.01725,102
2617,GeorgiosVrentzos,0.59914,2635,0.59195,2617,-0.00719,-18
2618,Dmitry,0.61782,2392,0.59195,2618,-0.02587,226
2619,Pavel M,0.60201,2580,0.59195,2619,-0.01006,39
2620,Auridas,0.59914,2650,0.59195,2620,-0.00719,-30
2621,Pathmeswaran,0.60345,2568,0.59195,2621,-0.01150,53
2622,AkashHaldankar,0.63506,1104,0.59195,2622,-0.04311,1518
2623,patriciahma,0.62931,1677,0.59195,2623,-0.03736,946
2624,hw2014,0.60920,2516,0.59195,2624,-0.01725,108
2625,carstenh,0.57902,2802,0.59195,2625,0.01293,-177
2626,Almat,0.61782,2417,0.59195,2626,-0.02587,209
2627,ARodrigues,0.59914,2731,0.59195,2627,-0.00719,-104
2628,Loeng,0.60920,2520,0.59195,2628,-0.01725,108
2629,jvalls,0.59339,2775,0.59195,2629,-0.00144,-146
2630,VictorYang,0.63506,1071,0.59052,2630,-0.04454,1559
2631,Regis B.,0.61351,2465,0.59052,2631,-0.02299,166
2632,KenOung,0.60201,2581,0.59052,2632,-0.01149,51
2633,corinap,0.58046,2800,0.59052,2633,0.01006,-167
2634,blackbird,0.59626,2758,0.59052,2634,-0.00574,-124
2635,VolkerEberhardt,0.59914,2676,0.59052,2635,-0.00862,-41
2636,yongwk,0.60201,2583,0.59052,2636,-0.01149,53
2637,Karina,0.59914,2714,0.59052,2637,-0.00862,-77
2638,joost_w,0.62213,2073,0.59052,2638,-0.03161,565
2639,lixma,0.61351,2477,0.59052,2639,-0.02299,162
2640,Kinsuk Ghatak,0.58764,2787,0.59052,2640,0.00288,-147
2641,Maximilian Hartmann,0.59626,2763,0.59052,2641,-0.00574,-122
2642,Anto Jasprica,0.59052,2778,0.58908,2642,-0.00144,-136
2643,wencesalonso,0.59052,2779,0.58908,2643,-0.00144,-136
2644,Ray Ward,0.60057,2590,0.58908,2644,-0.01149,54
2645,henrycfchan,0.63075,1405,0.58908,2645,-0.04167,1240
2646,Billg,0.60057,2591,0.58908,2646,-0.01149,55
2647,moshan480,0.59914,2697,0.58908,2647,-0.01006,-50
2648,IsaBellA,0.59483,2766,0.58908,2648,-0.00575,-118
2649,KangchengWei,0.60201,2582,0.58908,2649,-0.01293,67
2650,MauricioChamas,0.60489,2555,0.58764,2650,-0.01725,95
2651,Pooja,0.60345,2569,0.58764,2651,-0.01581,82
2652,SharathK,0.60057,2592,0.58764,2652,-0.01293,60
2653,dickmoohan,0.60201,2588,0.58764,2653,-0.01437,65
2654,venkatsai,0.60345,2577,0.58764,2654,-0.01581,77
2655,mownikachalichama,0.60345,2578,0.58764,2655,-0.01581,77
2656,AustinSunnyvale,0.58621,2795,0.58764,2656,0.00143,-139
2657,ksilin,0.63218,1261,0.58621,2657,-0.04597,1396
2658,Katya,0.59914,2638,0.58621,2658,-0.01293,20
2659,TraciClymer,0.59914,2647,0.58621,2659,-0.01293,12
2660,sturekm,0.59914,2601,0.58621,2660,-0.01293,59
2661,AniMukh,0.59914,2662,0.58621,2661,-0.01293,-1
2662,Zorro,0.62644,1865,0.58621,2662,-0.04023,797
2663,sandip chakraborty,0.60345,2573,0.58621,2663,-0.01724,90
2664,icyjanice,0.59483,2768,0.58621,2664,-0.00862,-104
2665,WAK061,0.59914,2722,0.58621,2665,-0.01293,-57
2666,Sebastian Salamanca,0.59914,2727,0.58621,2666,-0.01293,-61
2667,grc.daniele,0.59914,2742,0.58621,2667,-0.01293,-75
2668,Valentas Gruzauskas,0.59914,2744,0.58621,2668,-0.01293,-76
2669,piotrf,0.60345,2579,0.58621,2669,-0.01724,90
2670,Pramod Patil,0.59914,2610,0.58477,2670,-0.01437,60
2671,Lakshman,0.59914,2637,0.58477,2671,-0.01437,34
2672,libronix,0.58764,2786,0.58477,2672,-0.00287,-114
2673,Mary Sierra,0.58764,2788,0.58477,2673,-0.00287,-115
2674,Philipp,0.59914,2640,0.58333,2674,-0.01581,34
2675,Sofia Paulino,0.59914,2598,0.58333,2675,-0.01581,77
2676,Roxxx,0.60776,2535,0.58333,2676,-0.02443,141
2677,Almir Polverini,0.61925,2371,0.58333,2677,-0.03592,306
2678,sgivens0,0.59914,2699,0.58190,2678,-0.01724,-21
2679,abhi,0.59914,2671,0.58046,2679,-0.01868,8
2680,Chaitanya Devaguptapu,0.59914,2595,0.57902,2680,-0.02012,85
2681,AlexZheng,0.59914,2596,0.57902,2681,-0.02012,85
2682,jboludae,0.59914,2597,0.57902,2682,-0.02012,85
2683,MaheshShankar,0.59914,2599,0.57902,2683,-0.02012,84
2684,Jakub Bartczuk,0.59914,2600,0.57902,2684,-0.02012,84
2685,ConnorKirkpatrick,0.59914,2603,0.57902,2685,-0.02012,82
2686,srs13,0.59914,2604,0.57902,2686,-0.02012,82
2687,IanJAndrews,0.59914,2605,0.57902,2687,-0.02012,82
2688,aposto1os,0.59914,2606,0.57902,2688,-0.02012,82
2689,RegulusMB,0.59914,2607,0.57902,2689,-0.02012,82
2690,Emiliano,0.59914,2608,0.57902,2690,-0.02012,82
2691,kagg,0.59914,2609,0.57902,2691,-0.02012,82
2692,ShyamMittal,0.59914,2612,0.57902,2692,-0.02012,80
2693,ApoorvBhargava,0.59914,2613,0.57902,2693,-0.02012,80
2694,Malavika,0.59914,2614,0.57902,2694,-0.02012,80
2695,Fernando B,0.59914,2615,0.57902,2695,-0.02012,80
2696,Saurabh Singh,0.59914,2616,0.57902,2696,-0.02012,80
2697,SL2R,0.59914,2618,0.57902,2697,-0.02012,79
2698,Sergey Borodin,0.59914,2619,0.57902,2698,-0.02012,79
2699,utkarshgaur,0.59914,2620,0.57902,2699,-0.02012,79
2700,PPCastillo,0.59914,2622,0.57902,2700,-0.02012,78
2701,cpmdata,0.59914,2623,0.57902,2701,-0.02012,78
2702,JuanGalaz,0.59914,2625,0.57902,2702,-0.02012,77
2703,RiyaJain,0.59914,2627,0.57902,2703,-0.02012,76
2704,Miles Lilly,0.59914,2628,0.57902,2704,-0.02012,76
2705,Felix,0.59914,2629,0.57902,2705,-0.02012,76
2706,YC Ling,0.59914,2630,0.57902,2706,-0.02012,76
2707,RobertLord,0.59914,2631,0.57902,2707,-0.02012,76
2708,Max Baylis,0.59914,2632,0.57902,2708,-0.02012,76
2709,gerre22,0.61494,2447,0.57902,2709,-0.03592,262
2710,sauravkumar,0.59914,2633,0.57902,2710,-0.02012,77
2711,rjs09,0.59914,2636,0.57902,2711,-0.02012,75
2712,Joys,0.59914,2639,0.57902,2712,-0.02012,73
2713,EkaterynaKovalenko,0.59914,2641,0.57902,2713,-0.02012,72
2714,mmmarinou,0.59914,2642,0.57902,2714,-0.02012,72
2715,AllanButler,0.59914,2643,0.57902,2715,-0.02012,72
2716,kacybw,0.59914,2644,0.57902,2716,-0.02012,72
2717,AdithyaAjith,0.59914,2645,0.57902,2717,-0.02012,72
2718,Rodican,0.59914,2646,0.57902,2718,-0.02012,72
2719,zvovov,0.59914,2648,0.57902,2719,-0.02012,71
2720,xueqin,0.59914,2649,0.57902,2720,-0.02012,71
2721,killerG,0.59914,2651,0.57902,2721,-0.02012,70
2722,Steve Chapman,0.59914,2652,0.57902,2722,-0.02012,70
2723,JMac,0.59914,2653,0.57902,2723,-0.02012,70
2724,RonFusco,0.59914,2654,0.57902,2724,-0.02012,70
2725,Dougerz,0.59914,2655,0.57902,2725,-0.02012,70
2726,justcuriousx,0.59914,2656,0.57902,2726,-0.02012,70
2727,ChrisCeliberti,0.59914,2658,0.57902,2727,-0.02012,69
2728,IanRibas,0.59914,2659,0.57902,2728,-0.02012,69
2729,Yogesh Kulkarni,0.59914,2661,0.57902,2729,-0.02012,68
2730,sshkhr,0.59914,2663,0.57902,2730,-0.02012,67
2731,Anurag Gupta,0.61063,2504,0.57902,2731,-0.03161,227
2732,Jose Lopez Pino,0.59914,2664,0.57902,2732,-0.02012,68
2733,Ade Walk,0.59914,2665,0.57902,2733,-0.02012,68
2734,Bethany,0.59914,2666,0.57902,2734,-0.02012,68
2735,UdayAladangady,0.59914,2668,0.57902,2735,-0.02012,67
2736,jiro7x,0.59914,2669,0.57902,2736,-0.02012,67
2737,RuiDantas,0.59914,2672,0.57902,2737,-0.02012,65
2738,zambia,0.59914,2673,0.57902,2738,-0.02012,65
2739,Tom Dx,0.59914,2674,0.57902,2739,-0.02012,65
2740,Abbas Pardawala,0.59914,2675,0.57902,2740,-0.02012,65
2741,splashofchlorine,0.59914,2677,0.57902,2741,-0.02012,64
2742,CarsonChen,0.59914,2678,0.57902,2742,-0.02012,64
2743,pamster,0.59914,2679,0.57902,2743,-0.02012,64
2744,WillVdb,0.59914,2680,0.57902,2744,-0.02012,64
2745,randycottin,0.59914,2681,0.57902,2745,-0.02012,64
2746,Swaty,0.59914,2683,0.57902,2746,-0.02012,63
2747,MonikaMariaMay,0.59914,2685,0.57902,2747,-0.02012,62
2748,Saurabh Kumar,0.59914,2687,0.57902,2748,-0.02012,61
2749,kirankumar,0.59914,2688,0.57902,2749,-0.02012,61
2750,Alex 2,0.59914,2689,0.57902,2750,-0.02012,61
2751,sameesh,0.59914,2690,0.57902,2751,-0.02012,61
2752,TomShelton,0.59914,2691,0.57902,2752,-0.02012,61
2753,Patricio Mosquera,0.59914,2692,0.57902,2753,-0.02012,61
2754,Aditya,0.59914,2695,0.57902,2754,-0.02012,59
2755,PranavMalik,0.59914,2696,0.57902,2755,-0.02012,59
2756,Mike 2,0.59914,2698,0.57902,2756,-0.02012,58
2757,madtechTO,0.59914,2700,0.57902,2757,-0.02012,57
2758,Ting,0.59914,2701,0.57902,2758,-0.02012,57
2759,Aaron_zy_Lee,0.59914,2703,0.57902,2759,-0.02012,56
2760,HarshSinghal,0.59914,2705,0.57902,2760,-0.02012,55
2761,anudeepk31,0.59914,2706,0.57902,2761,-0.02012,55
2762,Kyeong Bin Kim,0.59914,2707,0.57902,2762,-0.02012,55
2763,J A Emerson,0.59914,2708,0.57902,2763,-0.02012,55
2764,bh14,0.59914,2709,0.57902,2764,-0.02012,55
2765,bjowes,0.59914,2710,0.57902,2765,-0.02012,55
2766,Tetevi,0.59914,2712,0.57902,2766,-0.02012,54
2767,wBob,0.59914,2713,0.57902,2767,-0.02012,54
2768,SayakLahiri,0.59914,2715,0.57902,2768,-0.02012,53
2769,AnandShastri,0.59914,2716,0.57902,2769,-0.02012,53
2770,Sefirq,0.59914,2717,0.57902,2770,-0.02012,53
2771,Fpadt,0.59914,2718,0.57902,2771,-0.02012,53
2772,Maryanne Sakai,0.59914,2719,0.57902,2772,-0.02012,53
2773,mela9697,0.59914,2721,0.57902,2773,-0.02012,52
2774,JaimeParedes,0.59914,2723,0.57902,2774,-0.02012,51
2775,Dave Smith,0.59914,2724,0.57902,2775,-0.02012,51
2776,UshaChandrasekharan,0.58046,2801,0.57902,2776,-0.00144,-25
2777,never_settle,0.59914,2725,0.57902,2777,-0.02012,52
2778,alex 4,0.59914,2726,0.57902,2778,-0.02012,52
2779,David Raj,0.59914,2729,0.57902,2779,-0.02012,50
2780,Hardy3141,0.59914,2730,0.57902,2780,-0.02012,50
2781,Cosmin-IonutMazilu,0.59914,2732,0.57902,2781,-0.02012,49
2782,SimonKeating,0.59914,2733,0.57902,2782,-0.02012,49
2783,BharadwajWuppalapati,0.59914,2735,0.57902,2783,-0.02012,48
2784,Cristian Lupa?cu,0.59914,2736,0.57902,2784,-0.02012,48
2785,Mukundan Sankar,0.59914,2737,0.57902,2785,-0.02012,48
2786,Jyotsna,0.59914,2738,0.57902,2786,-0.02012,48
2787,VijayM,0.59914,2739,0.57902,2787,-0.02012,48
2788,Nuskhaal,0.59914,2740,0.57902,2788,-0.02012,48
2789,David van Breukelen,0.58621,2791,0.57902,2789,-0.00719,-2
2790,BidhanDasgupta,0.59914,2741,0.57902,2790,-0.02012,49
2791,GirtsDimdins,0.60201,2587,0.57902,2791,-0.02299,204
2792,SidS,0.59914,2743,0.57902,2792,-0.02012,49
2793,jfguerra,0.59914,2745,0.57902,2793,-0.02012,48
2794,Liangbi Su,0.59914,2746,0.57902,2794,-0.02012,48
2795,SherriDouville,0.59914,2747,0.57902,2795,-0.02012,48
2796,sandyjm,0.59914,2748,0.57902,2796,-0.02012,48
2797,???????????????,0.59914,2749,0.57902,2797,-0.02012,48
2798,AlexMaldon,0.57040,2805,0.57902,2798,0.00862,-7
2799,Andrew 2,0.59914,2752,0.57902,2799,-0.02012,47
2800,LuanaBarron,0.59914,2753,0.57902,2800,-0.02012,47
2801,mtorres,0.59914,2754,0.57902,2801,-0.02012,47
2802,hungry squirrel,0.59914,2755,0.57902,2802,-0.02012,47
2803,DiegoCerezo,0.59914,2756,0.57902,2803,-0.02012,47
2804,AliceLuetchford,0.56609,2810,0.57471,2804,0.00862,-6
2805,Jon Fein,0.58190,2799,0.57471,2805,-0.00719,6
2806,Rajib Roy,0.60489,2563,0.57471,2806,-0.03018,243
2807,gopal wunnava,0.59195,2776,0.57328,2807,-0.01867,31
2808,ba70380,0.58764,2789,0.57328,2808,-0.01436,19
2809,saurabhkulkarni,0.55172,2818,0.57040,2809,0.01868,-9
2810,K. L. Vinther,0.55747,2814,0.56609,2810,0.00862,-4
2811,cassieg,0.56897,2808,0.56609,2811,-0.00288,3
2812,Sampath Radhakrishnan,0.55029,2820,0.56178,2812,0.01149,-8
2813,bvlbvl,0.53592,2849,0.56034,2813,0.02442,-36
2814,Linghao Zhang,0.56897,2806,0.55891,2814,-0.01006,8
2815,Rajata,0.56466,2812,0.55747,2815,-0.00719,3
2816,AnshulGupta,0.54167,2821,0.55460,2816,0.01293,-5
2817,Kaja,0.58333,2798,0.55172,2817,-0.03161,19
2818,RikteshSrivastava,0.57471,2804,0.54885,2818,-0.02586,14
2819,RajeshSharma,0.55603,2815,0.54598,2819,-0.01005,4
2820,AjayL1,0.52299,2854,0.54598,2820,0.02299,-34
2821,BrandonBrunner,0.50287,2859,0.54310,2821,0.04023,-38
2822,Arun Lakshmanan,0.53879,2846,0.54023,2822,0.00144,-24
2823,Salawso,0.55172,2817,0.53736,2823,-0.01436,6
2824,Xavi,0.52586,2852,0.53305,2824,0.00719,-28
2825,OVolnianska,0.53017,2850,0.53161,2825,0.00144,-25
2826,Lou Suede,0.54023,2825,0.52443,2826,-0.01580,1
2827,Ricardo 2,0.51580,2858,0.52443,2827,0.00863,-31
2828,Susanna,0.53879,2837,0.52299,2828,-0.01580,-9
2829,Jahmad Akbar,0.54023,2824,0.52299,2829,-0.01724,5
2830,Dego Spritae,0.54023,2826,0.52299,2830,-0.01724,4
2831,IRUVKAGGLE,0.54023,2827,0.52299,2831,-0.01724,4
2832,Tamyed,0.54023,2828,0.52299,2832,-0.01724,4
2833,Yousef,0.54023,2829,0.52299,2833,-0.01724,4
2834,Sameed,0.54023,2830,0.52299,2834,-0.01724,4
2835,Analysisisisissss,0.54023,2831,0.52299,2835,-0.01724,4
2836,Smith,0.54023,2832,0.52299,2836,-0.01724,4
2837,Microsoftest,0.54023,2833,0.52299,2837,-0.01724,4
2838,Pimarti,0.53879,2838,0.52299,2838,-0.01580,0
2839,Kari Wosivu,0.54023,2834,0.52299,2839,-0.01724,5
2840,EdBarnard,0.55460,2816,0.52299,2840,-0.03161,24
2841,Kyle Hooks,0.53879,2836,0.52155,2841,-0.01724,5
2842,auguste@temp-mail.de,0.54023,2822,0.52155,2842,-0.01868,20
2843,Linghao Zhang 2,0.54023,2823,0.52155,2843,-0.01868,20
2844,Niju,0.53736,2848,0.52155,2844,-0.01581,-4
2845,Bartman,0.54023,2835,0.52155,2845,-0.01868,10
2846,BillWang,0.53879,2839,0.52155,2846,-0.01724,7
2847,JhannaUy,0.53879,2840,0.52155,2847,-0.01724,7
2848,DavidLeonard-Scully,0.53879,2841,0.52155,2848,-0.01724,7
2849,kaimojurgis,0.53879,2842,0.52155,2849,-0.01724,7
2850,Venkat,0.53879,2843,0.52155,2850,-0.01724,7
2851,MILTON,0.53879,2845,0.52155,2851,-0.01724,6
2852,Sofia,0.52299,2856,0.52155,2852,-0.00144,-4
2853,venu,0.53879,2847,0.52155,2853,-0.01724,6
2854,Abhishek Sen,0.55172,2819,0.52011,2854,-0.03161,35
2855,KARINA 2,0.50000,2861,0.51868,2855,0.01868,-6
2856,De paso,0.50144,2860,0.51868,2856,0.01724,-4
2857,LeopoldoTrevino,0.52586,2853,0.50862,2858,-0.01724,5
2858,mahamaro,0.53879,2844,0.50287,2859,-0.03592,15
2859,Andrey Vykhodtsev,0.48276,2863,0.49713,2860,0.01437,-3
2860,Hennie020,0.52011,2857,0.49569,2861,-0.02442,4
2861,meep,0.52586,2851,0.48851,2862,-0.03735,11
2862,tusharbeniwal,0.46121,2864,0.47845,2863,0.01724,-1
2863,Vladimir Stepanov,0.49569,2862,0.47845,2864,-0.01724,2
2864,JulianLebherz,0.41810,2865,0.42529,2865,0.00719,0
2865,TonH,0.39224,2866,0.39799,2866,0.00575,0
2866,R4V3N,0.36782,2867,0.38649,2867,0.01867,0
2867,claireD,0.36063,2868,0.37356,2868,0.01293,0
2868,StephenEMackey,0.17960,2869,0.16379,2869,-0.01581,0
2869,HelloDC,0.16092,2870,0.15086,2870,-0.01006,0
2870,harishaaram,0.06609,2871,0.08477,2871,0.01868,0
2871,GuyYG,0.00000,2872,0.00000,2872,0.00000,0
2872,aastha,0.00000,2873,0.00000,2873,0.00000,0
2873,Skorz3ny,0.00000,2874,0.00000,2874,0.00000,0
2874,JoelPandian,0.00000,2875,0.00000,2875,0.00000,0
